Date,open,high,low,close,volume 
11/06/2014,121.5100021,121.6100006,121.1800003,121.4100037,3572300
12/06/2014,121.9199982,122.75,121.8300018,122.6399994,7388500
13/06/2014,122.5699997,123.0400009,122.5100021,122.9599991,4026600
16/06/2014,122.8799973,123.0100021,122.3000031,122.4199982,5832800
17/06/2014,121.8499985,122.5,121.8199997,122.2799988,4032800
18/06/2014,122.2200012,122.8000031,122.0899963,122.6699982,4601700
19/06/2014,124.3300018,127.2300034,124.3199997,126.9400024,24374800
20/06/2014,126.3199997,127.0699997,126.2099991,126.5,9954700
23/06/2014,126.6500015,126.9400024,126.3700027,126.8499985,5142800
24/06/2014,127.2200012,127.3199997,126.7300034,126.9800034,6350200
25/06/2014,126.7799988,127.5500031,126.6600037,126.9899979,6692300
26/06/2014,126.5299988,126.9199982,126.1999969,126.7300034,5529800
27/06/2014,126.8799973,127.1699982,126.6500015,126.6600037,4200300
30/06/2014,126.5299988,128.0399933,126.3700027,128.0399933,18123400
01/07/2014,127.9899979,128.1199951,127.4899979,127.6999969,8145900
02/07/2014,127.7600021,128.2400055,127.6399994,127.6999969,5738900
03/07/2014,126.7900009,127.2900009,126.6100006,127.1600037,4922500
07/07/2014,126.6299973,127.0299988,126.2300034,127.0199966,4630200
08/07/2014,127.2900009,127.5299988,126.4300003,127.0699997,6216600
09/07/2014,127.5400009,128.2599945,127.1800003,127.8399963,8362700
10/07/2014,129.1100006,129.2100067,128.4900055,128.5399933,6313300
11/07/2014,128.4100037,128.8300018,128.3800049,128.7799988,4322100
14/07/2014,125.5,126.0999985,125.4499969,125.7200012,11465500
15/07/2014,125.8899994,126.3199997,124.3600006,124.5299988,10541700
16/07/2014,125.0199966,125.4700012,124.7799988,124.9700012,4099800
17/07/2014,125.5199966,127.5500031,125.1100006,127.0899963,11423900
18/07/2014,125.7900009,126.2099991,125.6699982,126.1299973,6460900
21/07/2014,126.5299988,126.5500031,126.1100006,126.3399963,3296300
22/07/2014,126.3300018,126.4300003,125.4700012,125.7399979,3882000
23/07/2014,125.7200012,126.0400009,125.4000015,125.6200027,3041400
24/07/2014,124.8499985,124.8700027,123.9000015,124.3499985,8111600
25/07/2014,124.4800034,125.9300003,124.4300003,125.7900009,5638800
28/07/2014,125.4400024,125.6699982,125.3000031,125.5800018,3212900
29/07/2014,125.7900009,125.8799973,124.7200012,125.1999969,5267700
30/07/2014,124.8899994,124.9300003,124.4100037,124.8300018,5614800
31/07/2014,123.8499985,124.0699997,123.2300034,123.3899994,9896500
01/08/2014,124.5400009,124.8099976,124.2300034,124.3799973,7397000
04/08/2014,124.3600006,124.4700012,123.7300034,123.9899979,6499400
05/08/2014,123.7399979,124.5199966,123.4000015,123.8700027,8342500
06/08/2014,125.7099991,126,125.5199966,125.6699982,9327800
07/08/2014,125.4700012,126.5100021,125.3700027,126.1800003,7298900
08/08/2014,126.0800018,126.4100037,125.8899994,126.1900024,5728200
11/08/2014,125.8399963,126.0400009,125.6399994,125.9599991,3163500
12/08/2014,126.4199982,126.8099976,125.8700027,125.9899979,4609700
13/08/2014,126.3499985,126.5299988,125.9000015,126.1999969,3967500
14/08/2014,126.2399979,126.5299988,126.1299973,126.3099976,3348500
15/08/2014,124.5199966,126.0699997,124.4100037,125.4800034,13070500
18/08/2014,124.7799988,125.0800018,124.6500015,124.9599991,4952500
19/08/2014,125,125,124.4800034,124.6800003,4878400
20/08/2014,124.8199997,124.8199997,123.8799973,124.2200012,4395600
21/08/2014,122.7200012,123.2399979,122.4499969,122.8799973,8008800
22/08/2014,123.0899963,123.3300018,122.5699997,123.1900024,4739200
25/08/2014,122.9199982,123.0400009,122.7200012,122.7399979,5012400
26/08/2014,123.9199982,123.9700012,123.2799988,123.3499985,3882300
27/08/2014,123.5999985,123.7099991,123.25,123.3199997,2576800
28/08/2014,124.1500015,124.3300018,123.8099976,124,3296700
29/08/2014,123.75,124.2200012,123.6200027,123.8600006,3683500
02/09/2014,121.9700012,122.0800018,121.4300003,121.6500015,10128600
03/09/2014,121.6999969,122.1999969,121.6600037,122.1500015,3414600
04/09/2014,122.4800034,122.6600037,121.25,121.4800034,7310600
05/09/2014,121.8300018,122.0599976,121.6299973,122.0599976,3490100
08/09/2014,121.5800018,121.6100006,120.3700027,120.7300034,7506500
09/09/2014,120.5699997,120.9400024,120,120.8700027,6157300
10/09/2014,120.1299973,120.5400009,119.6399994,120.2600021,7021500
11/09/2014,119.6100006,119.6999969,118.7699966,119.4700012,7612000
12/09/2014,118.6299973,118.9000015,118.0699997,118.3799973,8126500
15/09/2014,118.7900009,118.8600006,118.4599991,118.6399994,4775400
16/09/2014,118.8499985,119.4300003,118.4400024,118.8300018,6544500
17/09/2014,118.9499969,119.2399979,117.5,117.5400009,8328700
18/09/2014,117.4100037,118.0899963,117.1900024,117.7799988,5368700
19/09/2014,117.5100021,117.5699997,116.7200012,117.0899963,10930200
22/09/2014,116.7200012,117.3700027,116.5800018,116.8499985,7601600
23/09/2014,117.9899979,117.9899979,117.3099976,117.5999985,4664800
24/09/2014,117.1200027,117.7200012,116.9000015,117.0500031,5515000
25/09/2014,116.3000031,117.7600021,116.1999969,117.3899994,7631700
26/09/2014,117.0199966,117.0999985,116.5800018,117.0599976,4185200
29/09/2014,117.2699966,117.4000015,116.9000015,117.0299988,4049500
30/09/2014,116.5400009,117.3499985,115.8499985,116.2099991,10170100
01/10/2014,116.6100006,117.2600021,116.5899963,116.7699966,7018800
02/10/2014,116.8600006,117.2099991,116.3300018,116.7399979,6349900
03/10/2014,115.1699982,115.5100021,114.4199982,114.6100006,11301300
06/10/2014,115.1600037,116.3099976,114.9400024,116.0299988,7644100
07/10/2014,116.3099976,116.6299973,116.0899963,116.3600006,5274700
08/10/2014,117.0299988,117.7099991,115.8499985,117.4700012,10670900
09/10/2014,117.8600006,118.2600021,117.4899979,117.6399994,6610500
10/10/2014,117.6999969,117.7399979,117.1900024,117.5899963,4651400
13/10/2014,118.1399994,118.6699982,117.9300003,118.5199966,5396300
14/10/2014,118.5800018,118.8199997,118.3499985,118.5899963,5174800
15/10/2014,119.2300034,120.1800003,118.5899963,118.9899979,9453800
16/10/2014,119.0199966,119.6500015,118.8799973,119.2200012,6545400
17/10/2014,119.0599976,119.2300034,118.4199982,118.9899979,8059000
20/10/2014,119.6800003,119.8600006,119.5400009,119.8000031,3033700
21/10/2014,120.2699966,120.5,119.9100037,120.0199966,4566100
22/10/2014,119.6900024,119.7900009,119.25,119.3399963,3740200
23/10/2014,118.7099991,118.8199997,117.8799973,118.5199966,6417500
24/10/2014,118.6200027,118.6299973,118.1200027,118.3499985,3610600
27/10/2014,118.1800003,118.3700027,118.0100021,118.0599976,2443600
28/10/2014,118.4800034,118.4800034,118.0100021,118.0999985,3260100
29/10/2014,117.6500015,117.9100037,116.1399994,116.4100037,7900800
30/10/2014,115.8000031,115.8300018,114.9400024,115.1900024,7852200
31/10/2014,111.8300018,112.8799973,111.6600037,112.6600037,18208200
03/11/2014,112.3899994,112.6800003,112,112.1500015,6589800
04/11/2014,112.1200027,112.7099991,112.0800018,112.2200012,6430100
05/11/2014,109.9199982,110.8399963,109.6699982,109.7900009,13560100
06/11/2014,109.9199982,110.4899979,109.75,109.8799973,7019900
07/11/2014,110.7799988,113.1500015,110.7300034,112.9700012,10916500
10/11/2014,112.2399979,112.2399979,110.2799988,110.4599991,8548500
11/11/2014,111.0800018,112.7600021,110.8700027,112.0400009,8603200
12/11/2014,112.0500031,112.1699982,111.2300034,111.5,5133300
13/11/2014,111.8899994,112.2600021,111.2200012,111.6699982,4874600
14/11/2014,110.7600021,114.7200012,110.6500015,114.4700012,14173600
17/11/2014,113.9700012,114.2699966,113.5599976,114.0500031,5441000
18/11/2014,114.8600006,115.1699982,114.5500031,115.0500031,5586700
19/11/2014,114.9300003,115.3499985,112.8799973,113.6800003,11997700
20/11/2014,114.5699997,115.0199966,114.0899963,114.8600006,5607800
21/11/2014,115.5800018,115.9599991,114.4700012,115.3899994,6564300
24/11/2014,115.1500015,115.3700027,114.7900009,115.1100006,4695000
25/11/2014,115.0999985,115.4700012,114.9000015,115.3799973,9051800
26/11/2014,115.25,115.3399963,114.9800034,115.1600037,3184000
28/11/2014,113.5299988,113.8300018,111.9499969,112.1100006,9616300
01/12/2014,113.8000031,117.3600006,113.7399979,116.5800018,15644000
02/12/2014,115.1299973,115.7099991,114.7200012,115.1399994,6378100
03/12/2014,115.6800003,116.7600021,115.5599976,116.3300018,5758800
04/12/2014,116.0100021,116.3399963,115.6100006,115.8799973,3623600
05/12/2014,115.1600037,115.1800003,114.2399979,114.4300003,6331000
08/12/2014,114.9700012,116.1600037,114.4599991,115.7799988,5224500
09/12/2014,117.0400009,118.9899979,116.9800034,118.1900024,10467200
10/12/2014,118.1500015,118.4700012,117.8099976,117.9599991,4277400
11/12/2014,116.9800034,118.3799973,116.8199997,117.6900024,5214500
12/12/2014,117.3899994,117.8000031,116.6800003,117.4100037,4736500
15/12/2014,116.2200012,116.9700012,114.3600006,114.3899994,8796000
16/12/2014,116.2799988,116.5,114.0699997,114.9499969,9174000
17/12/2014,115.0999985,115.4800034,113.5800018,114.2699966,9097300
18/12/2014,115.5899963,115.8099976,114.5800018,115.1500015,5258100
19/12/2014,115.0599976,115.2200012,114.7699966,114.7699966,4652300
22/12/2014,114.8099976,114.9700012,112.4100037,112.5500031,7483200
23/12/2014,112.8799973,113.3199997,112.6100006,112.7399979,7763300
24/12/2014,112.8300018,112.9199982,112.6600037,112.7699966,1501600
26/12/2014,114.8199997,114.9800034,114.5299988,114.8300018,3765600
29/12/2014,114.6100006,114.6399994,113.2300034,113.6699982,12963700
30/12/2014,114.9899979,116.2600021,114.9000015,115.1999969,7987300
31/12/2014,114.8899994,115,113.2799988,113.5800018,7624200
